timestamp, screen
2017.10.25_19.39.15.000, screenOff
2017.10.25_21.02.13.000, screenOff
2017.10.25_21.13.09.000, screenOn
2017.10.25_21.14.11.000, screenOff
2017.10.25_21.18.47.000, screenOff
2017.10.25_21.21.29.000, screenOn
2017.10.25_21.23.38.000, screenOff
2017.10.25_21.23.39.000, screenOn
2017.10.25_21.23.49.000, screenOff
2017.10.25_21.24.11.000, screenOff
2017.10.25_21.29.11.000, screenOff
2017.10.25_21.30.44.000, screenOn
2017.10.25_21.31.02.000, screenOff
2017.10.25_21.31.07.000, screenOn
2017.10.25_21.31.36.000, screenOff
2017.10.25_21.37.40.000, screenOn
2017.10.25_21.38.13.000, screenOff
2017.10.25_21.46.08.000, screenOff
2017.10.25_21.46.13.000, screenOn
2017.10.25_21.50.15.000, screenOff
2017.10.25_21.51.08.000, screenOn
2017.10.25_21.51.42.000, screenOff
2017.10.25_21.52.00.000, screenOff
2017.10.25_21.54.26.000, screenOn
2017.10.25_21.55.29.000, screenOff
2017.10.25_21.55.45.000, screenOff
2017.10.25_21.58.43.000, screenOn
2017.10.25_21.59.13.000, screenOff
2017.10.25_22.00.34.000, screenOff
2017.10.25_22.00.35.000, screenOn
2017.10.25_22.01.30.000, screenOff
2017.10.25_22.04.35.000, screenOn
2017.10.25_22.05.30.000, screenOff
2017.10.25_22.06.01.000, screenOn
2017.10.25_22.06.55.000, screenOff
2017.10.25_22.11.04.000, screenOff
2017.10.25_22.15.35.000, screenOn
2017.10.25_22.15.41.000, screenOff
2017.10.25_22.16.32.000, screenOn
2017.10.25_22.16.48.000, screenOff
2017.10.25_22.17.13.000, screenOn
2017.10.25_22.17.59.000, screenOff
2017.10.25_22.19.07.000, screenOn
2017.10.25_22.20.30.000, screenOff
2017.10.25_22.21.05.000, screenOn
2017.10.25_22.23.19.000, screenOff
2017.10.25_22.24.42.000, screenOn
2017.10.25_22.26.43.000, screenOff
2017.10.25_22.27.14.000, screenOn
2017.10.25_22.28.54.000, screenOff
2017.10.25_22.31.24.000, screenOn
2017.10.25_22.32.31.000, screenOff
2017.10.25_22.33.30.000, screenOn
2017.10.25_22.34.32.000, screenOff
2017.10.25_22.36.51.000, screenOn
2017.10.25_22.39.30.000, screenOff
2017.10.25_22.40.16.000, screenOff
2017.10.25_22.40.19.000, screenOn
2017.10.25_22.40.27.000, screenOff
2017.10.25_22.45.59.000, screenOn
2017.10.25_22.48.18.000, screenOff
2017.10.25_22.48.57.000, screenOn
2017.10.25_23.03.38.000, screenOff
2017.10.25_23.03.51.000, screenOn
2017.10.25_23.04.11.000, screenOff
2017.10.25_23.04.11.000, screenOn
2017.10.25_23.04.19.000, screenOff
2017.10.25_23.04.46.000, screenOn
2017.10.25_23.05.39.000, screenOff
2017.10.25_23.05.54.000, screenOff
2017.10.25_23.07.01.000, screenOn
2017.10.25_23.08.44.000, screenOff
2017.10.25_23.10.44.000, screenOff
2017.10.25_23.19.05.000, screenOff
2017.10.25_23.22.20.000, screenOn
2017.10.25_23.22.37.000, screenOff
2017.10.25_23.34.23.000, screenOn
2017.10.25_23.34.34.000, screenOff
2017.10.25_23.43.32.000, screenOn
2017.10.25_23.43.35.000, screenOff
2017.10.25_23.52.47.000, screenOff
2017.10.25_23.52.47.000, screenOn
2017.10.25_23.53.17.000, screenOff
2017.10.26_00.29.22.000, screenOff
2017.10.26_00.30.04.000, screenOn
2017.10.26_00.30.17.000, screenOff
2017.10.26_00.32.35.000, screenOff
2017.10.26_01.04.54.000, screenOff
2017.10.26_01.56.33.000, screenOff
2017.10.26_02.13.14.000, screenOn
2017.10.26_03.39.18.000, screenOff
2017.10.26_09.38.13.000, screenOn
2017.10.26_09.38.23.000, screenOff
2017.10.26_12.14.12.000, screenOn
2017.10.26_12.14.23.000, screenOff
2017.10.26_12.17.39.000, screenOff
2017.10.26_12.27.20.000, screenOn
2017.10.26_12.27.31.000, screenOff
2017.10.26_12.28.55.000, screenOff
2017.10.26_12.29.32.000, screenOn
2017.10.26_12.30.15.000, screenOff
2017.10.26_12.30.20.000, screenOn
2017.10.26_12.37.30.000, screenOff
2017.10.26_12.43.01.000, screenOn
2017.10.26_12.51.08.000, screenOff
2017.10.26_12.51.08.000, screenOn
2017.10.26_12.51.18.000, screenOff
2017.10.26_12.53.20.000, screenOn
2017.10.26_12.53.32.000, screenOff
2017.10.26_12.53.38.000, screenOn
2017.10.26_12.53.57.000, screenOff
2017.10.26_12.54.55.000, screenOn
2017.10.26_12.55.34.000, screenOff
2017.10.26_12.58.52.000, screenOn
2017.10.26_12.58.55.000, screenOff
2017.10.26_12.59.48.000, screenOn
2017.10.26_12.59.51.000, screenOff
2017.10.26_12.59.52.000, screenOn
2017.10.26_13.00.33.000, screenOff
2017.10.26_13.01.13.000, screenOn
2017.10.26_13.13.39.000, screenOff
2017.10.26_13.16.21.000, screenOn
2017.10.26_13.19.44.000, screenOff
2017.10.26_13.26.29.000, screenOn
2017.10.26_13.27.31.000, screenOff
2017.10.26_13.29.53.000, screenOn
2017.10.26_13.45.05.000, screenOff
2017.10.26_13.46.31.000, screenOn
2017.10.26_13.46.55.000, screenOff
2017.10.26_13.47.43.000, screenOn
2017.10.26_13.56.33.000, screenOff
2017.10.26_13.58.43.000, screenOn
2017.10.26_13.58.53.000, screenOff
2017.10.26_14.10.52.000, screenOn
2017.10.26_14.14.39.000, screenOff
2017.10.26_14.14.40.000, screenOn
2017.10.26_14.14.41.000, screenOff
2017.10.26_14.29.01.000, screenOn
2017.10.26_14.29.39.000, screenOff
2017.10.26_14.32.05.000, screenOn
2017.10.26_14.32.20.000, screenOff
2017.10.26_14.35.26.000, screenOn
2017.10.26_14.35.36.000, screenOff
2017.10.26_14.49.29.000, screenOn
2017.10.26_15.07.22.000, screenOff
2017.10.26_17.32.10.000, screenOn
2017.10.26_17.32.54.000, screenOff
2017.10.26_17.40.39.000, screenOn
2017.10.26_17.40.45.000, screenOff
2017.10.26_17.41.00.000, screenOff
2017.10.26_17.41.19.000, screenOn
2017.10.26_17.41.32.000, screenOff
2017.10.26_17.43.53.000, screenOff
2017.10.26_17.46.30.000, screenOn
2017.10.26_17.48.16.000, screenOff
2017.10.26_18.03.09.000, screenOn
2017.10.26_18.03.50.000, screenOff
2017.10.26_18.11.04.000, screenOff
2017.10.26_18.11.23.000, screenOff
2017.10.26_18.49.49.000, screenOn
2017.10.26_18.50.11.000, screenOff
2017.10.26_18.51.27.000, screenOn
2017.10.26_18.51.57.000, screenOff
2017.10.26_18.52.44.000, screenOn
2017.10.26_18.52.48.000, screenOff
2017.10.26_18.55.00.000, screenOn
2017.10.26_18.56.16.000, screenOff
2017.10.26_18.56.46.000, screenOn
2017.10.26_18.57.07.000, screenOff
2017.10.26_18.58.13.000, screenOn
2017.10.26_18.58.17.000, screenOff
2017.10.26_18.58.49.000, screenOff
2017.10.26_18.59.19.000, screenOn
2017.10.26_18.59.44.000, screenOff
2017.10.26_19.00.07.000, screenOn
2017.10.26_19.06.57.000, screenOff
2017.10.26_19.07.10.000, screenOff
2017.10.26_19.07.17.000, screenOn
2017.10.26_19.08.32.000, screenOff
2017.10.26_19.14.30.000, screenOff
2017.10.26_19.15.18.000, screenOn
2017.10.26_19.16.14.000, screenOff
2017.10.26_19.16.21.000, screenOn
2017.10.26_19.18.22.000, screenOff
2017.10.26_19.18.34.000, screenOn
2017.10.26_19.23.20.000, screenOff
2017.10.26_19.23.33.000, screenOn
2017.10.26_19.40.04.000, screenOff
2017.10.26_19.41.54.000, screenOff
2017.10.26_19.42.12.000, screenOn
2017.10.26_19.44.48.000, screenOff
2017.10.26_19.45.48.000, screenOn
2017.10.26_19.46.49.000, screenOff
2017.10.26_19.46.56.000, screenOn
2017.10.26_19.47.40.000, screenOff
2017.10.26_19.48.26.000, screenOff
2017.10.26_19.48.57.000, screenOn
2017.10.26_19.55.38.000, screenOff
2017.10.26_19.56.00.000, screenOn
2017.10.26_19.59.01.000, screenOff
2017.10.26_20.01.25.000, screenOff
2017.10.26_20.04.33.000, screenOff
2017.10.26_20.04.33.000, screenOn
2017.10.26_20.04.47.000, screenOff
2017.10.26_20.09.23.000, screenOn
2017.10.26_20.09.34.000, screenOff
2017.10.26_20.09.54.000, screenOn
2017.10.26_20.10.34.000, screenOff
2017.10.26_20.10.39.000, screenOn
2017.10.26_20.10.52.000, screenOff
2017.10.26_20.12.18.000, screenOn
2017.10.26_20.13.30.000, screenOff
2017.10.26_20.15.01.000, screenOn
2017.10.26_20.16.24.000, screenOff
2017.10.26_20.18.28.000, screenOn
2017.10.26_20.19.44.000, screenOff
2017.10.26_20.19.49.000, screenOn
2017.10.26_20.19.59.000, screenOff
2017.10.26_20.29.05.000, screenOn
2017.10.26_20.29.27.000, screenOff
2017.10.26_20.34.17.000, screenOff
2017.10.26_20.36.00.000, screenOn
2017.10.26_20.36.10.000, screenOff
2017.10.26_20.36.47.000, screenOn
2017.10.26_20.38.38.000, screenOff
2017.10.26_21.48.14.000, screenOn
2017.10.26_21.50.52.000, screenOff
2017.10.26_21.51.33.000, screenOn
2017.10.26_21.51.59.000, screenOff
2017.10.26_21.55.52.000, screenOn
2017.10.26_21.58.06.000, screenOff
2017.10.26_22.33.48.000, screenOn
2017.10.26_22.34.42.000, screenOff
2017.10.26_22.35.52.000, screenOn
2017.10.26_22.37.13.000, screenOff
2017.10.26_22.38.45.000, screenOn
2017.10.26_23.15.04.000, screenOff
2017.10.26_23.15.37.000, screenOn
2017.10.27_00.11.46.000, screenOff
2017.10.27_00.11.49.000, screenOn
2017.10.27_00.11.58.000, screenOff
2017.10.27_00.13.24.000, screenOn
2017.10.27_00.42.30.000, screenOff
2017.10.27_00.44.13.000, screenOn
2017.10.27_00.44.20.000, screenOff
2017.10.27_00.45.30.000, screenOn
2017.10.27_00.46.31.000, screenOff
2017.10.27_00.46.32.000, screenOn
2017.10.27_00.46.38.000, screenOff
2017.10.27_00.55.05.000, screenOn
2017.10.27_00.55.27.000, screenOff
2017.10.27_00.59.29.000, screenOn
2017.10.27_00.59.34.000, screenOff
2017.10.27_01.04.24.000, screenOn
2017.10.27_01.04.32.000, screenOff
2017.10.27_01.10.15.000, screenOn
2017.10.27_01.14.42.000, screenOff
2017.10.27_01.23.05.000, screenOn
2017.10.27_01.23.30.000, screenOff
2017.10.27_01.28.24.000, screenOff
2017.10.27_01.31.27.000, screenOn
2017.10.27_01.31.33.000, screenOff
2017.10.27_01.34.01.000, screenOn
2017.10.27_01.34.07.000, screenOff
2017.10.27_01.44.46.000, screenOn
2017.10.27_01.45.10.000, screenOff
2017.10.27_01.47.33.000, screenOn
2017.10.27_01.47.54.000, screenOff
2017.10.27_01.52.02.000, screenOn
2017.10.27_01.53.01.000, screenOff
2017.10.27_01.53.47.000, screenOn
2017.10.27_01.53.58.000, screenOff
2017.10.27_01.54.15.000, screenOff
2017.10.27_02.00.35.000, screenOn
2017.10.27_02.01.20.000, screenOff
2017.10.27_02.12.48.000, screenOn
2017.10.27_02.12.56.000, screenOff
2017.10.27_02.13.13.000, screenOn
2017.10.27_02.14.09.000, screenOff
2017.10.27_02.14.57.000, screenOff
2017.10.27_02.15.05.000, screenOn
2017.10.27_02.15.16.000, screenOff
2017.10.27_02.37.41.000, screenOff
2017.10.27_02.37.49.000, screenOn
2017.10.27_02.37.52.000, screenOff
2017.10.27_02.41.54.000, screenOn
2017.10.27_03.04.25.000, screenOff
2017.10.27_03.10.39.000, screenOff
2017.10.27_03.11.23.000, screenOn
2017.10.27_04.05.24.000, screenOff
2017.10.27_04.06.30.000, screenOn
2017.10.27_04.06.43.000, screenOff
2017.10.27_04.08.06.000, screenOn
2017.10.27_04.34.10.000, screenOff
2017.10.27_04.35.15.000, screenOff
2017.10.27_04.40.41.000, screenOff
2017.10.27_04.41.11.000, screenOff
2017.10.27_05.37.09.000, screenOff
2017.10.27_08.35.05.000, screenOff
2017.10.27_12.08.49.000, screenOn
2017.10.27_12.10.19.000, screenOff
2017.10.27_12.13.09.000, screenOn
2017.10.27_12.15.35.000, screenOff
2017.10.27_12.25.58.000, screenOff
2017.10.27_12.27.18.000, screenOn
2017.10.27_12.27.29.000, screenOff
2017.10.27_12.28.47.000, screenOn
2017.10.27_12.30.21.000, screenOff
2017.10.27_12.35.46.000, screenOn
2017.10.27_12.42.38.000, screenOff
2017.10.27_12.50.06.000, screenOn
2017.10.27_12.51.13.000, screenOff
2017.10.27_12.52.16.000, screenOn
2017.10.27_12.52.45.000, screenOff
2017.10.27_12.53.19.000, screenOn
2017.10.27_12.54.15.000, screenOff
2017.10.27_12.55.49.000, screenOn
2017.10.27_12.56.12.000, screenOff
2017.10.27_13.02.49.000, screenOff
2017.10.27_13.03.44.000, screenOn
2017.10.27_13.09.32.000, screenOff
2017.10.27_13.22.53.000, screenOn
2017.10.27_13.23.10.000, screenOff
2017.10.27_13.24.53.000, screenOn
2017.10.27_13.25.05.000, screenOff
2017.10.27_13.32.24.000, screenOff
2017.10.27_13.33.16.000, screenOn
2017.10.27_13.34.31.000, screenOff
2017.10.27_13.34.36.000, screenOn
2017.10.27_13.38.01.000, screenOff
2017.10.27_13.38.38.000, screenOn
2017.10.27_13.40.05.000, screenOff
2017.10.27_13.40.22.000, screenOn
2017.10.27_13.40.33.000, screenOff
2017.10.27_13.46.28.000, screenOff
2017.10.27_13.46.35.000, screenOn
2017.10.27_13.58.02.000, screenOff
2017.10.27_13.59.33.000, screenOn
2017.10.27_13.59.44.000, screenOff
2017.10.27_14.00.19.000, screenOn
2017.10.27_14.00.30.000, screenOff
2017.10.27_14.05.37.000, screenOff
2017.10.27_14.06.39.000, screenOn
2017.10.27_14.06.48.000, screenOff
2017.10.27_14.07.01.000, screenOn
2017.10.27_14.14.11.000, screenOff
2017.10.27_14.20.30.000, screenOff
2017.10.27_14.24.52.000, screenOn
2017.10.27_14.24.53.000, screenOff
2017.10.27_14.25.09.000, screenOn
2017.10.27_14.27.38.000, screenOff
2017.10.27_14.35.02.000, screenOn
2017.10.27_14.36.24.000, screenOff
2017.10.27_14.50.23.000, screenOn
2017.10.27_14.54.15.000, screenOff
2017.10.27_15.01.01.000, screenOff
2017.10.27_15.01.50.000, screenOff
2017.10.27_15.31.32.000, screenOn
2017.10.27_15.31.35.000, screenOff
2017.10.27_15.56.45.000, screenOn
2017.10.27_15.57.14.000, screenOff
2017.10.27_15.58.59.000, screenOff
2017.10.27_16.01.04.000, screenOn
2017.10.27_16.01.22.000, screenOff
2017.10.27_16.03.30.000, screenOn
2017.10.27_16.04.00.000, screenOff
2017.10.27_16.04.39.000, screenOff
2017.10.27_16.06.35.000, screenOn
2017.10.27_16.06.37.000, screenOff
2017.10.27_16.15.50.000, screenOn
2017.10.27_16.16.43.000, screenOff
2017.10.27_16.19.53.000, screenOn
2017.10.27_16.19.58.000, screenOff
2017.10.27_16.25.20.000, screenOff
2017.10.27_16.25.21.000, screenOn
2017.10.27_16.25.23.000, screenOff
2017.10.27_16.32.35.000, screenOn
2017.10.27_16.32.44.000, screenOff
2017.10.27_16.36.03.000, screenOn
2017.10.27_16.36.50.000, screenOff
2017.10.27_16.41.48.000, screenOn
2017.10.27_16.43.51.000, screenOff
2017.10.27_16.44.37.000, screenOn
2017.10.27_16.45.19.000, screenOff
2017.10.27_16.45.30.000, screenOff
2017.10.27_16.49.17.000, screenOn
2017.10.27_16.49.39.000, screenOff
2017.10.27_16.54.37.000, screenOn
2017.10.27_16.59.07.000, screenOff
2017.10.27_17.09.22.000, screenOn
2017.10.27_17.12.35.000, screenOff
2017.10.27_17.12.44.000, screenOn
2017.10.27_17.14.09.000, screenOff
2017.10.27_17.20.15.000, screenOn
2017.10.27_17.20.26.000, screenOff
2017.10.27_17.30.26.000, screenOff
2017.10.27_17.37.17.000, screenOn
2017.10.27_17.41.00.000, screenOff
2017.10.27_17.41.21.000, screenOn
2017.10.27_17.41.36.000, screenOff
2017.10.27_17.50.36.000, screenOn
2017.10.27_17.51.16.000, screenOff
2017.10.27_17.53.48.000, screenOff
2017.10.27_18.00.20.000, screenOn
2017.10.27_18.01.31.000, screenOff
2017.10.27_18.01.32.000, screenOn
2017.10.27_18.02.02.000, screenOff
2017.10.27_18.02.19.000, screenOn
2017.10.27_18.03.45.000, screenOff
2017.10.27_18.03.56.000, screenOn
2017.10.27_18.05.40.000, screenOff
2017.10.27_18.05.45.000, screenOn
2017.10.27_18.06.00.000, screenOff
2017.10.27_18.10.25.000, screenOn
2017.10.27_18.11.57.000, screenOff
2017.10.27_18.12.33.000, screenOn
2017.10.27_18.14.45.000, screenOff
2017.10.27_18.15.39.000, screenOn
2017.10.27_18.16.40.000, screenOff
2017.10.27_18.19.28.000, screenOn
2017.10.27_18.25.00.000, screenOff
2017.10.27_18.26.58.000, screenOff
2017.10.27_18.28.11.000, screenOn
2017.10.27_18.28.26.000, screenOff
2017.10.27_18.28.43.000, screenOff
2017.10.27_18.31.26.000, screenOn
2017.10.27_18.32.46.000, screenOff
2017.10.27_18.36.57.000, screenOn
2017.10.27_18.37.57.000, screenOff
2017.10.27_18.41.45.000, screenOn
2017.10.27_18.42.07.000, screenOff
2017.10.27_18.42.13.000, screenOn
2017.10.27_18.42.31.000, screenOff
2017.10.27_18.45.00.000, screenOn
2017.10.27_18.45.09.000, screenOff
2017.10.27_18.47.27.000, screenOn
2017.10.27_18.48.04.000, screenOff
2017.10.27_18.48.04.000, screenOn
2017.10.27_18.49.23.000, screenOff
2017.10.27_18.49.25.000, screenOn
2017.10.27_18.49.28.000, screenOff
2017.10.27_18.50.26.000, screenOn
2017.10.27_19.38.17.000, screenOff
2017.10.27_19.39.16.000, screenOn
2017.10.27_19.51.27.000, screenOff
2017.10.27_20.04.49.000, screenOff
2017.10.27_20.09.37.000, screenOn
2017.10.27_20.09.47.000, screenOff
2017.10.27_20.35.15.000, screenOff
2017.10.27_20.56.34.000, screenOff
2017.10.27_21.14.20.000, screenOn
2017.10.27_21.14.34.000, screenOff
2017.10.27_21.28.41.000, screenOff
2017.10.27_21.37.33.000, screenOn
2017.10.27_21.37.35.000, screenOff
2017.10.27_21.37.36.000, screenOn
2017.10.27_21.38.33.000, screenOff
2017.10.27_21.42.35.000, screenOff
2017.10.27_21.44.42.000, screenOn
2017.10.27_21.45.03.000, screenOff
2017.10.27_21.45.24.000, screenOn
2017.10.27_21.46.08.000, screenOff
2017.10.27_21.46.14.000, screenOn
2017.10.27_21.46.32.000, screenOff
2017.10.27_21.48.43.000, screenOn
2017.10.27_21.51.26.000, screenOff
2017.10.27_22.04.17.000, screenOn
2017.10.27_22.04.29.000, screenOff
2017.10.27_22.09.10.000, screenOn
2017.10.27_22.09.42.000, screenOff
2017.10.27_22.16.50.000, screenOn
2017.10.27_22.16.55.000, screenOff
2017.10.27_22.17.20.000, screenOn
2017.10.27_22.17.53.000, screenOff
2017.10.27_22.18.29.000, screenOff
2017.10.27_22.19.05.000, screenOn
2017.10.27_22.19.45.000, screenOff
2017.10.27_22.27.48.000, screenOff
2017.10.27_22.35.07.000, screenOn
2017.10.27_22.35.17.000, screenOff
2017.10.27_23.01.18.000, screenOn
2017.10.27_23.01.28.000, screenOff
2017.10.27_23.04.02.000, screenOn
2017.10.27_23.04.31.000, screenOff
2017.10.27_23.17.42.000, screenOff
2017.10.27_23.18.20.000, screenOn
2017.10.27_23.19.00.000, screenOff
2017.10.27_23.19.54.000, screenOn
2017.10.27_23.21.44.000, screenOff
2017.10.27_23.28.32.000, screenOn
2017.10.28_00.01.47.000, screenOff
2017.10.28_00.08.06.000, screenOn
2017.10.28_00.08.17.000, screenOff
2017.10.28_00.52.21.000, screenOn
2017.10.28_00.52.31.000, screenOff
2017.10.28_00.53.25.000, screenOn
2017.10.28_00.53.35.000, screenOff
2017.10.28_00.53.58.000, screenOn
2017.10.28_00.54.09.000, screenOff
2017.10.28_00.57.23.000, screenOff
2017.10.28_00.57.25.000, screenOn
2017.10.28_00.57.36.000, screenOff
2017.10.28_01.00.48.000, screenOn
2017.10.28_01.00.58.000, screenOff
2017.10.28_01.16.36.000, screenOn
2017.10.28_01.20.57.000, screenOff
2017.10.28_01.20.58.000, screenOn
2017.10.28_01.23.09.000, screenOff
2017.10.28_01.30.20.000, screenOn
2017.10.28_01.30.40.000, screenOff
2017.10.28_01.30.48.000, screenOn
2017.10.28_01.31.12.000, screenOff
2017.10.28_01.46.45.000, screenOn
2017.10.28_01.47.38.000, screenOff
2017.10.28_02.02.30.000, screenOn
2017.10.28_02.02.32.000, screenOff
2017.10.28_02.02.33.000, screenOn
2017.10.28_02.02.43.000, screenOff
2017.10.28_02.03.33.000, screenOn
2017.10.28_02.03.44.000, screenOff
2017.10.28_02.05.27.000, screenOn
2017.10.28_02.05.30.000, screenOff
2017.10.28_02.19.04.000, screenOn
2017.10.28_02.19.07.000, screenOff
2017.10.28_02.34.16.000, screenOn
2017.10.28_02.34.42.000, screenOff
2017.10.28_02.49.59.000, screenOn
2017.10.28_02.50.09.000, screenOff
2017.10.28_03.05.25.000, screenOn
2017.10.28_03.06.03.000, screenOff
2017.10.28_03.09.46.000, screenOn
2017.10.28_03.09.56.000, screenOff
2017.10.28_03.35.58.000, screenOff
2017.10.28_03.35.58.000, screenOn
2017.10.28_03.56.20.000, screenOff
2017.10.28_03.57.14.000, screenOff
2017.10.28_03.57.14.000, screenOn
2017.10.28_03.57.25.000, screenOff
2017.10.28_03.57.26.000, screenOn
2017.10.28_03.57.36.000, screenOff
2017.10.28_04.53.02.000, screenOff
2017.10.28_11.36.23.000, screenOn
2017.10.28_11.37.04.000, screenOff
2017.10.28_12.20.21.000, screenOff
2017.10.28_12.56.49.000, screenOn
2017.10.28_12.57.23.000, screenOff
2017.10.28_13.19.38.000, screenOn
2017.10.28_13.19.48.000, screenOff
2017.10.28_13.21.51.000, screenOn
2017.10.28_13.40.59.000, screenOff
2017.10.28_13.46.01.000, screenOn
2017.10.28_13.46.55.000, screenOff
2017.10.28_13.47.36.000, screenOff
2017.10.28_13.47.57.000, screenOn
2017.10.28_13.48.35.000, screenOff
2017.10.28_13.48.55.000, screenOn
2017.10.28_13.49.32.000, screenOff
2017.10.28_13.54.17.000, screenOn
2017.10.28_13.56.08.000, screenOff
2017.10.28_13.56.10.000, screenOn
2017.10.28_13.56.21.000, screenOff
2017.10.28_14.06.55.000, screenOn
2017.10.28_14.10.14.000, screenOff
2017.10.28_14.13.43.000, screenOn
2017.10.28_14.14.15.000, screenOff
2017.10.28_14.14.51.000, screenOn
2017.10.28_14.15.05.000, screenOff
2017.10.28_14.32.50.000, screenOff
2017.10.28_15.29.30.000, screenOff
2017.10.28_15.58.07.000, screenOn
2017.10.28_15.58.11.000, screenOff
2017.10.28_16.06.44.000, screenOn
2017.10.28_16.06.47.000, screenOff
2017.10.28_16.06.58.000, screenOn
2017.10.28_16.10.07.000, screenOff
2017.10.28_16.11.51.000, screenOff
2017.10.28_16.12.41.000, screenOn
2017.10.28_16.38.31.000, screenOff
2017.10.28_17.04.40.000, screenOff
2017.10.28_17.07.15.000, screenOff
2017.10.28_17.16.49.000, screenOff
2017.10.28_17.18.49.000, screenOff
2017.10.28_17.21.01.000, screenOn
2017.10.28_17.21.23.000, screenOff
2017.10.28_17.39.31.000, screenOff
2017.10.28_17.41.17.000, screenOn
2017.10.28_17.42.05.000, screenOff
2017.10.28_17.48.40.000, screenOff
2017.10.28_19.01.17.000, screenOn
2017.10.28_19.01.57.000, screenOff
2017.10.28_19.04.03.000, screenOff
2017.10.28_19.07.16.000, screenOff
2017.10.28_19.08.28.000, screenOn
2017.10.28_19.08.49.000, screenOff
2017.10.28_19.16.54.000, screenOn
2017.10.28_19.17.02.000, screenOff
2017.10.28_19.28.14.000, screenOff
2017.10.28_19.34.15.000, screenOn
2017.10.28_19.34.40.000, screenOff
2017.10.28_19.35.16.000, screenOn
2017.10.28_19.36.23.000, screenOff
2017.10.28_19.39.13.000, screenOn
2017.10.28_19.39.42.000, screenOff
2017.10.28_19.42.30.000, screenOn
2017.10.28_19.43.08.000, screenOff
2017.10.28_19.45.09.000, screenOff
2017.10.28_19.55.31.000, screenOn
2017.10.28_19.55.35.000, screenOff
2017.10.28_20.29.32.000, screenOn
2017.10.28_20.30.15.000, screenOff
2017.10.28_20.32.51.000, screenOn
2017.10.28_20.33.13.000, screenOff
2017.10.28_20.37.01.000, screenOff
2017.10.28_20.40.50.000, screenOn
2017.10.28_20.41.59.000, screenOff
2017.10.28_20.48.40.000, screenOn
2017.10.28_20.49.24.000, screenOff
2017.10.28_21.11.08.000, screenOn
2017.10.28_21.12.52.000, screenOff
2017.10.28_21.12.53.000, screenOn
2017.10.28_21.13.02.000, screenOff
2017.10.28_21.15.41.000, screenOn
2017.10.28_21.16.47.000, screenOff
2017.10.28_21.20.08.000, screenOn
2017.10.28_21.20.14.000, screenOff
2017.10.28_21.20.25.000, screenOn
2017.10.28_21.20.50.000, screenOff
2017.10.28_21.25.44.000, screenOff
2017.10.28_21.36.00.000, screenOff
2017.10.28_21.44.01.000, screenOn
2017.10.28_21.45.21.000, screenOff
2017.10.28_21.46.11.000, screenOn
2017.10.28_21.46.28.000, screenOff
2017.10.28_21.46.33.000, screenOn
2017.10.28_21.47.21.000, screenOff
2017.10.28_21.47.26.000, screenOn
2017.10.28_21.48.33.000, screenOff
2017.10.28_21.50.58.000, screenOff
2017.10.28_21.50.59.000, screenOn
2017.10.28_21.51.08.000, screenOff
2017.10.28_21.54.09.000, screenOn
2017.10.28_21.55.25.000, screenOff
2017.10.28_21.55.28.000, screenOn
2017.10.28_22.05.04.000, screenOff
2017.10.28_22.08.52.000, screenOn
2017.10.28_22.17.22.000, screenOff
2017.10.28_22.17.23.000, screenOn
2017.10.28_22.17.26.000, screenOff
2017.10.29_00.23.09.000, screenOn
2017.10.29_00.25.14.000, screenOff
2017.10.29_00.29.46.000, screenOff
2017.10.29_00.31.13.000, screenOn
2017.10.29_00.31.16.000, screenOff
2017.10.29_00.31.21.000, screenOn
2017.10.29_00.32.11.000, screenOff
2017.10.29_00.38.22.000, screenOff
2017.10.29_00.43.37.000, screenOn
2017.10.29_00.44.37.000, screenOff
2017.10.29_00.48.24.000, screenOn
2017.10.29_00.48.47.000, screenOff
2017.10.29_00.54.24.000, screenOn
2017.10.29_00.54.27.000, screenOff
2017.10.29_00.54.29.000, screenOn
2017.10.29_00.54.30.000, screenOff
2017.10.29_00.54.57.000, screenOff
2017.10.29_00.55.01.000, screenOn
2017.10.29_00.55.10.000, screenOff
2017.10.29_00.59.29.000, screenOn
2017.10.29_01.00.34.000, screenOff
2017.10.29_01.03.31.000, screenOn
2017.10.29_01.04.06.000, screenOff
2017.10.29_01.09.52.000, screenOff
2017.10.29_01.10.59.000, screenOn
2017.10.29_01.11.01.000, screenOff
2017.10.29_01.11.01.000, screenOn
2017.10.29_01.11.13.000, screenOff
2017.10.29_02.06.24.000, screenOff
2017.10.29_02.06.38.000, screenOn
2017.10.29_02.06.39.000, screenOff
2017.10.29_02.07.13.000, screenOn
2017.10.29_02.20.45.000, screenOff
2017.10.29_02.21.02.000, screenOn
2017.10.29_02.21.36.000, screenOff
2017.10.29_02.23.47.000, screenOn
2017.10.29_02.30.47.000, screenOff
2017.10.29_03.00.23.000, screenOff
2017.10.29_11.19.22.000, screenOff
2017.10.29_11.22.05.000, screenOff
2017.10.29_11.26.40.000, screenOn
2017.10.29_11.27.07.000, screenOff
2017.10.29_11.27.57.000, screenOff
2017.10.29_12.23.28.000, screenOff
2017.10.29_12.26.10.000, screenOn
2017.10.29_12.33.31.000, screenOff
2017.10.29_12.34.40.000, screenOn
2017.10.29_12.42.35.000, screenOff
2017.10.29_12.42.39.000, screenOn
2017.10.29_12.42.57.000, screenOff
2017.10.29_13.04.33.000, screenOn
