"_id","uid","date","min","flag","class"
"2982","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747900","1","null"
"2983","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747901","1","null"
"2984","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747902","1","null"
"2985","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747903","1","null"
"2986","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747904","1","null"
"2987","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747905","1","null"
"2988","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747906","1","null"
"2989","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747907","1","null"
"2990","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747908","1","null"
"2991","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747909","1","null"
"2992","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747910","1","null"
"2993","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747911","1","null"
"2994","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747912","1","null"
"2995","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747913","1","null"
"2996","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747914","1","null"
"2997","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747916","1","null"
"2998","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747917","1","null"
"2999","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747918","1","null"
"3000","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747919","1","null"
"3001","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747920","1","null"
"3002","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747921","1","null"
"3003","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747922","1","null"
"3004","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747923","1","null"
"3005","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747924","1","null"
"3006","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747925","1","null"
"3007","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747926","1","null"
"3008","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747927","1","null"
"3009","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747928","1","null"
"3010","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747929","1","null"
"3011","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747930","1","null"
"3012","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747952","1","null"
"3013","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747953","1","null"
"3014","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747954","1","null"
"3015","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747955","1","null"
"3016","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747956","1","null"
"3017","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747957","1","null"
"3018","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747958","1","null"
"3019","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747959","1","null"
"3020","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747971","1","null"
"3021","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747972","1","null"
"3022","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747973","1","null"
"3023","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747991","1","null"
"3024","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747992","1","null"
"3025","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747993","1","null"
"3026","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747994","1","null"
"3027","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747995","1","null"
"3028","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747996","1","null"
"3029","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25747997","1","null"
"3030","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25748003","1","null"
"3031","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25748004","1","null"
"3032","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25748028","1","null"
"3033","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25748029","1","null"
"3034","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25748050","1","null"
"3035","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25748051","1","null"
"3036","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25748052","1","null"
"3037","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25748066","1","null"
"3038","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-15","25748067","1","null"
"3039","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748103","1","null"
"3040","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748104","1","null"
"3041","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748106","1","null"
"3042","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748107","1","null"
"3043","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748114","1","null"
"3044","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748115","1","null"
"3045","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748152","1","null"
"3046","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748153","1","null"
"3047","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748168","1","null"
"3048","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748169","1","null"
"3049","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748170","1","null"
"3050","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748179","1","null"
"3051","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748180","1","null"
"3052","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748208","1","null"
"3053","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748209","1","null"
"3054","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748210","1","null"
"3055","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748211","1","null"
"3056","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748213","1","null"
"3057","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748214","1","null"
"3058","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748250","1","null"
"3059","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748251","1","null"
"3060","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748367","1","null"
"3061","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748368","1","null"
"3062","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748566","1","null"
"3063","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748567","1","null"
"3064","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748736","1","null"
"3065","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748737","1","null"
"3066","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748893","1","null"
"3067","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748894","1","null"
"3068","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748895","1","null"
"3069","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748913","1","null"
"3070","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748914","1","null"
"3071","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748915","1","null"
"3072","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748916","1","null"
"3073","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748917","1","null"
"3074","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748918","1","null"
"3075","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748919","1","null"
"3076","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748920","1","null"
"3077","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748921","1","null"
"3078","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748922","1","null"
"3079","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748923","1","null"
"3080","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748924","1","null"
"3081","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748925","1","null"
"3082","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748926","1","null"
"3083","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748927","1","null"
"3084","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748928","1","null"
"3085","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748929","1","null"
"3086","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748930","1","null"
"3087","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748931","1","null"
"3088","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748932","1","null"
"3089","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748933","1","null"
"3090","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748934","1","null"
"3091","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748935","1","null"
"3092","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748936","1","null"
"3093","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748937","1","null"
"3094","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748938","1","null"
"3095","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748939","1","null"
"3096","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748940","1","null"
"3097","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25748941","1","null"
"3098","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749013","1","null"
"3099","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749014","1","null"
"3100","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749015","1","null"
"3101","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749016","1","null"
"3102","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749035","1","null"
"3103","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749036","1","null"
"3104","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749083","1","null"
"3105","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749084","1","null"
"3106","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749116","1","null"
"3107","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749117","1","null"
"3108","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749140","1","null"
"3109","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749141","1","null"
"3110","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749142","1","null"
"3111","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749179","1","null"
"3112","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749180","1","null"
"3113","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749189","1","null"
"3114","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749190","1","null"
"3115","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749199","1","null"
"3116","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749200","1","null"
"3117","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749206","1","null"
"3118","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749207","1","null"
"3119","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749208","1","null"
"3120","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749212","1","null"
"3121","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749213","1","null"
"3122","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749214","1","null"
"3123","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749218","1","null"
"3124","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749219","1","null"
"3125","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749264","1","null"
"3126","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749265","1","null"
"3127","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749292","1","null"
"3128","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749293","1","null"
"3129","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749312","1","null"
"3130","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749313","1","null"
"3131","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749324","1","null"
"3132","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749325","1","null"
"3133","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749388","1","null"
"3134","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749389","1","null"
"3135","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749390","1","null"
"3136","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749391","1","null"
"3137","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749393","1","null"
"3138","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749394","1","null"
"3139","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749395","1","null"
"3140","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749396","1","null"
"3141","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749397","1","null"
"3142","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749398","1","null"
"3143","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749434","1","null"
"3144","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749435","1","null"
"3145","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749436","1","null"
"3146","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749437","1","null"
"3147","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749445","1","null"
"3148","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749446","1","null"
"3149","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749461","1","null"
"3150","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749462","1","null"
"3151","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749470","1","null"
"3152","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749471","1","null"
"3153","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749483","1","null"
"3154","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749484","1","null"
"3155","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749512","1","null"
"3156","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-16","25749513","1","null"
"3157","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749564","1","null"
"3158","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749565","1","null"
"3159","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749566","1","null"
"3160","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749569","1","null"
"3161","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749570","1","null"
"3162","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749576","1","null"
"3163","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749577","1","null"
"3164","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749594","1","null"
"3165","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749595","1","null"
"3166","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749615","1","null"
"3167","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749616","1","null"
"3168","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749617","1","null"
"3169","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749618","1","null"
"3170","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749619","1","null"
"3171","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749620","1","null"
"3172","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749621","1","null"
"3173","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749622","1","null"
"3174","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749623","1","null"
"3175","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749634","1","null"
"3176","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749635","1","null"
"3177","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749641","1","null"
"3178","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749642","1","null"
"3179","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749648","1","null"
"3180","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749649","1","null"
"3181","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749650","1","null"
"3182","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749651","1","null"
"3183","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749652","1","null"
"3184","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749653","1","null"
"3185","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749654","1","null"
"3186","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749655","1","null"
"3187","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749656","1","null"
"3188","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749657","1","null"
"3189","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749658","1","null"
"3190","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749659","1","null"
"3191","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749660","1","null"
"3192","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749661","1","null"
"3193","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749662","1","null"
"3194","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749663","1","null"
"3195","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749665","1","null"
"3196","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749666","1","null"
"3197","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749667","1","null"
"3198","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749668","1","null"
"3199","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749669","1","null"
"3200","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749678","1","null"
"3201","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749679","1","null"
"3202","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749680","1","null"
"3203","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749681","1","null"
"3204","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749682","1","null"
"3205","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749683","1","null"
"3206","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749684","1","null"
"3207","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749685","1","null"
"3208","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749686","1","null"
"3209","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749687","1","null"
"3210","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749688","1","null"
"3211","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749689","1","null"
"3212","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749690","1","null"
"3213","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749691","1","null"
"3214","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749692","1","null"
"3215","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749693","1","null"
"3216","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749694","1","null"
"3217","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749695","1","null"
"3218","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749696","1","null"
"3219","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749697","1","null"
"3220","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749698","1","null"
"3221","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749699","1","null"
"3222","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749700","1","null"
"3223","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749701","1","null"
"3224","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749702","1","null"
"3225","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749703","1","null"
"3226","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749704","1","null"
"3227","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749705","1","null"
"3228","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749706","1","null"
"3229","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749707","1","null"
"3230","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749708","1","null"
"3231","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749709","1","null"
"3232","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749710","1","null"
"3233","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749711","1","null"
"3234","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749713","1","null"
"3235","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749714","1","null"
"3236","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749718","1","null"
"3237","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749719","1","null"
"3238","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749720","1","null"
"3239","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749721","1","null"
"3240","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749722","1","null"
"3241","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749723","1","null"
"3242","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749724","1","null"
"3243","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749725","1","null"
"3244","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749726","1","null"
"3245","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749727","1","null"
"3246","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749728","1","null"
"3247","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749729","1","null"
"3248","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749730","1","null"
"3249","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749731","1","null"
"3250","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749732","1","null"
"3251","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749733","1","null"
"3252","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749734","1","null"
"3253","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749735","1","null"
"3254","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749736","1","null"
"3255","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749737","1","null"
"3256","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749738","1","null"
"3257","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749739","1","null"
"3258","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749740","1","null"
"3259","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749741","1","null"
"3260","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749742","1","null"
"3261","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749743","1","null"
"3262","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749744","1","null"
"3263","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749745","1","null"
"3264","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749746","1","null"
"3265","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749747","1","null"
"3266","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749748","1","null"
"3267","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749749","1","null"
"3268","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749750","1","null"
"3269","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749751","1","null"
"3270","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749752","1","null"
"3271","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749753","1","null"
"3272","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749754","1","null"
"3273","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749755","1","null"
"3274","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749756","1","null"
"3275","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749757","1","null"
"3276","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749758","1","null"
"3277","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749759","1","null"
"3278","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749760","1","null"
"3279","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749761","1","null"
"3280","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749762","1","null"
"3281","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749763","1","null"
"3282","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749764","1","null"
"3283","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749765","1","null"
"3284","otfKOMf7VUaB5lxUARO0HNusxPB2","2018-12-17","25749766","1","null"
